barcode	filename	checksum	analysis_id	uploaded	modified
TCGA-ER-A19N-06A-11D-A197-08	C828.TCGA-ER-A19N-06A-11D-A197-08.3.bam	664f463c55745d9c1e2ccebe3ebd5518	f95e713b-ac06-4501-a668-b73fe4ff038a	9/22/13	9/22/13
TCGA-ER-A19O-10A-01D-A199-08	C828.TCGA-ER-A19O-10A-01D-A199-08.2.bam	be31fc320b70faa4cce1919c0b95ddd7	1c5f4920-8bf5-45f0-9d90-0bfe16965e95	9/22/13	9/22/13
TCGA-ER-A19O-06A-11D-A197-08	C828.TCGA-ER-A19O-06A-11D-A197-08.2.bam	2cd021194dfccc3e4df867b7fedbbe93	94513755-1de7-49bc-93be-4e3c028d2f31	9/22/13	9/22/13
TCGA-ER-A19P-10A-01D-A198-08	C828.TCGA-ER-A19P-10A-01D-A198-08.3.bam	164f6fe3e399ff3b13913d138b437d62	4bd6b346-3db8-4857-92b4-e9b459c56a6c	9/22/13	9/22/13
TCGA-ER-A19P-06A-11D-A196-08	C828.TCGA-ER-A19P-06A-11D-A196-08.3.bam	501782f160dc5972e0d3c5ce38a177c5	7f03c521-2e0d-4876-9534-bdca562074e6	9/22/13	9/22/13
TCGA-ER-A19Q-10A-01D-A199-08	C828.TCGA-ER-A19Q-10A-01D-A199-08.2.bam	6a213bcdb79264bf7143e077192e3bbb	4d3419ea-ab10-4c68-bdde-8e79c63e6a20	9/22/13	9/22/13
TCGA-ER-A19Q-06A-11D-A197-08	C828.TCGA-ER-A19Q-06A-11D-A197-08.2.bam	2280e7626827d50323b69b5161c7b924	b90bc91f-b98c-4cae-b859-bbf01e6aea8a	9/22/13	9/22/13
TCGA-ER-A19S-10A-01D-A198-08	C828.TCGA-ER-A19S-10A-01D-A198-08.2.bam	a7f5ef27248530094925ce49eeb980a9	491ad4d4-8673-4718-9985-c185fe830121	9/22/13	9/22/13
TCGA-ER-A19S-06A-11D-A196-08	C828.TCGA-ER-A19S-06A-11D-A196-08.2.bam	2d4bec1e6830ec4aaa20e7a6d9364a8f	f852901f-b972-4341-a872-2cb2ffe0b12f	9/22/13	9/22/13
TCGA-ER-A19T-10A-01D-A19A-08	C828.TCGA-ER-A19T-10A-01D-A19A-08.3.bam	26126344c02e34b00595a5aa867bdb07	39226edd-92e6-46a5-bfac-7d0d7e0d885f	9/22/13	9/22/13
TCGA-ER-A19T-06A-11D-A19A-08	C828.TCGA-ER-A19T-06A-11D-A19A-08.3.bam	3a6510c4acab832e54e5c5c7c09c49af	c01332ec-7430-470b-ad8e-120856013a96	9/22/13	9/22/13
TCGA-ER-A19T-01A-11D-A19A-08	C828.TCGA-ER-A19T-01A-11D-A19A-08.3.bam	c668ae093061c16194d7725cc180bbd1	da6c8cdd-4a04-4510-83ea-ddbe32914efd	9/22/13	9/22/13
TCGA-ER-A19W-10A-01D-A23B-08	C828.TCGA-ER-A19W-10A-01D-A23B-08.2.bam	3cad64b5b32e4bb6fd5ef58be45a0dce	9a7ad1c3-bfc9-4193-9751-05d859149040	8/20/13	8/20/13
TCGA-ER-A19W-06A-41D-A23B-08	C828.TCGA-ER-A19W-06A-41D-A23B-08.2.bam	188f1c294abe30c87264b653e5a98dc2	66cddb27-fe78-4014-9549-5ed7bc205398	9/23/13	9/24/13
TCGA-ER-A1A1-10A-01D-A199-08	C828.TCGA-ER-A1A1-10A-01D-A199-08.3.bam	4b771915cf5a755b16741d5eea5fbafd	af23ad71-9e3a-41dc-9d6a-b1ee4969af1d	9/22/13	9/22/13
TCGA-ER-A1A1-06A-11D-A197-08	C828.TCGA-ER-A1A1-06A-11D-A197-08.3.bam	fb974c9db54a91597eb70ed519d17988	e31611e5-ec1e-4f14-9bb4-de38ae21bffb	9/22/13	9/22/13
TCGA-ER-A2NB-10A-01D-A198-08	C828.TCGA-ER-A2NB-10A-01D-A198-08.3.bam	ed826e81ac048e1e1bdf9e51298c2970	2700544c-074b-4ad9-9d83-bb431ac2eed2	9/22/13	9/22/13
TCGA-ER-A2NB-01A-12D-A196-08	C828.TCGA-ER-A2NB-01A-12D-A196-08.3.bam	2bcfc55364dfc4889cbc428b223cbf1d	88e9aa35-430e-402f-9ae5-b58eca51e4df	9/22/13	9/22/13
TCGA-ER-A2NC-10A-01D-A199-08	C828.TCGA-ER-A2NC-10A-01D-A199-08.2.bam	04601297b9b888e665a0f70967640528	543554f6-888b-4174-85ff-0ba44fa6e7d3	9/22/13	9/22/13
TCGA-ER-A2NC-06A-11D-A197-08	C828.TCGA-ER-A2NC-06A-11D-A197-08.2.bam	fbe1dfaaaa44752daa19c2852ce4dd25	fd423e6d-90f9-41d5-9ea7-71035a16f00e	9/22/13	9/22/13
TCGA-ER-A2ND-10A-01D-A198-08	C828.TCGA-ER-A2ND-10A-01D-A198-08.3.bam	456c7070422578bb74d6911ff22f0a6d	d855732e-de2f-4e8d-9fe3-c3f2367b0a0f	9/22/13	9/22/13
TCGA-ER-A2ND-06A-11D-A196-08	C828.TCGA-ER-A2ND-06A-11D-A196-08.3.bam	7f4e0d015eed9e4d64d87bd5cb46dd58	92e4906c-d1d6-4584-a595-7cd7eef14c4e	9/22/13	9/22/13
TCGA-ER-A2NE-10A-01D-A198-08	C828.TCGA-ER-A2NE-10A-01D-A198-08.2.bam	bc11f442bd67b38f6278fdfbe2b656c9	62ed701b-5d87-4a3c-b4f8-eae1f95a0e83	9/22/13	9/22/13
TCGA-ER-A2NE-06A-21D-A196-08	C828.TCGA-ER-A2NE-06A-21D-A196-08.2.bam	f8a31b0aa568adc6ec97c168fcdfea7a	47075ca2-fb04-4e5a-9c88-f2db36f7e7bf	9/22/13	9/22/13
TCGA-ER-A2NF-10A-01D-A19A-08	C828.TCGA-ER-A2NF-10A-01D-A19A-08.3.bam	8e1432b879b4c2e3b206f44333b05a2f	7d7fca61-4a37-44b4-af76-bed903181cf4	9/22/13	9/22/13
TCGA-ER-A2NF-01A-11D-A19A-08	C828.TCGA-ER-A2NF-01A-11D-A19A-08.3.bam	628f58c1bbbe2816ce7eeef86f42c41d	955a066c-87dc-4fb4-8851-e1d03044654e	9/22/13	9/22/13
TCGA-ER-A2NF-06A-11D-A19A-08	C828.TCGA-ER-A2NF-06A-11D-A19A-08.3.bam	8d5f47be44c3e9c761de421c1ac8fa10	a2ce798f-00a6-438c-a337-c2c84ecb63af	9/22/13	9/22/13
TCGA-ER-A2NG-10A-01D-A198-08	C828.TCGA-ER-A2NG-10A-01D-A198-08.2.bam	69d2a3baf9933679c56cdd0d70bd8047	79b2fcd9-d599-426a-8908-aa44c47102e9	9/22/13	9/22/13
TCGA-ER-A2NG-06A-11D-A196-08	C828.TCGA-ER-A2NG-06A-11D-A196-08.2.bam	3cf5ecb52c44df90814689c9e7ba36dc	17098026-5e47-48f3-bd0e-38b50410118f	9/22/13	9/22/13
TCGA-ER-A2NH-10A-01D-A198-08	C828.TCGA-ER-A2NH-10A-01D-A198-08.2.bam	a556404a9a8648b7170c9b17b490fb94	7fb4adb0-1d94-480e-959a-83eb88b69b4e	9/22/13	9/22/13
TCGA-ER-A2NH-06A-11D-A196-08	C828.TCGA-ER-A2NH-06A-11D-A196-08.2.bam	77aa82930e4850d32ba2419f1d5953c8	d65acb9e-65e9-4fd6-88f8-e88c1b1580bf	9/22/13	9/22/13
TCGA-ER-A3ES-10A-01D-A20D-08	C828.TCGA-ER-A3ES-10A-01D-A20D-08.1.bam	3b6c6ea5549e822bed224d42fc388f1c	d85623f0-db99-479c-9540-df82d6adbd6c	9/8/12	5/16/13
TCGA-ER-A3ES-06A-11D-A20D-08	C828.TCGA-ER-A3ES-06A-11D-A20D-08.1.bam	1f4e8725ba429fbb8823b819eabbe0eb	bf50eb92-7e55-4122-a289-3780a4b7381d	9/7/12	5/16/13
TCGA-ER-A3ET-10A-01D-A20D-08	C828.TCGA-ER-A3ET-10A-01D-A20D-08.1.bam	3e5e80bcf081b3b7456d8ba021bdd476	1a9bad05-83ab-4763-85ac-c216a640c21b	9/10/12	5/16/13
TCGA-ER-A3ET-06A-11D-A20D-08	C828.TCGA-ER-A3ET-06A-11D-A20D-08.1.bam	f0dd1c200737bf5c29aefe56239d480c	cfce9013-70a8-45f5-b9d8-7c84d5f652be	9/10/12	5/16/13
TCGA-ER-A3EV-10A-01D-A20D-08	C828.TCGA-ER-A3EV-10A-01D-A20D-08.1.bam	7f7f5d94e45885284a9b3547a9061dc0	fb247541-78cd-4eb9-80e9-398dcaed6bb1	9/10/12	5/16/13
TCGA-ER-A3EV-06A-11D-A20D-08	C828.TCGA-ER-A3EV-06A-11D-A20D-08.1.bam	418f802f636cadfd9dd4dd91434736d6	5d0cb8f4-c6a8-4a0c-95c1-0d4d2ae85af2	9/10/12	5/16/13
TCGA-ER-A3PL-10A-01D-A23B-08	C828.TCGA-ER-A3PL-10A-01D-A23B-08.4.bam	99cd1412a16d69f1de446a116820fd99	1eb52b16-7634-44ae-92f5-fb6b99f4d03d	8/20/13	8/20/13
TCGA-ER-A3PL-06A-11D-A23B-08	C828.TCGA-ER-A3PL-06A-11D-A23B-08.4.bam	6e716922196d3f477f02cccdd053ef04	9a770519-f5af-463f-b846-ec0f517d74c9	9/23/13	9/24/13
TCGA-ER-A42H-10A-01D-A24R-08	C828.TCGA-ER-A42H-10A-01D-A24R-08.3.bam	a834c41d4d97943f82daf130037389a5	cb1be577-9d99-432e-886d-c47017356bef	4/22/13	5/16/13
TCGA-ER-A42H-01A-11D-A24R-08	C828.TCGA-ER-A42H-01A-11D-A24R-08.3.bam	163a2b31ca0c93692a17706ff2b43fec	25c83e31-302e-4eb2-826d-9a4955bd0268	4/22/13	5/16/13
TCGA-ER-A42K-10A-01D-A24R-08	C828.TCGA-ER-A42K-10A-01D-A24R-08.3.bam	a8f5f1068aadb43dc9e5cf7086835259	f9973405-4941-4444-9100-f52195e82400	4/22/13	5/16/13
TCGA-ER-A42K-06A-11D-A24R-08	C828.TCGA-ER-A42K-06A-11D-A24R-08.3.bam	4a9ed40686cd2b5c06e6c42e328ce6a4	4d56463a-0f4c-4885-90bc-d093402f97ac	4/22/13	5/16/13
TCGA-ER-A42L-10A-01D-A24R-08	C828.TCGA-ER-A42L-10A-01D-A24R-08.3.bam	74ae5ff46ffda80a50eb33c5eb721fb3	83450732-d8e9-4215-8878-ac1b044d8122	4/22/13	5/16/13
TCGA-ER-A42L-06A-11D-A24R-08	C828.TCGA-ER-A42L-06A-11D-A24R-08.3.bam	25f0d7dd7d8c1aae9640b4ab69341119	364b56d0-88f8-49e1-89a2-cebfe9753baf	4/22/13	5/16/13
TCGA-FR-A2OS-10B-01D-A21A-08	C828.TCGA-FR-A2OS-10B-01D-A21A-08.2.bam	8919bba89c15b348fd986761ac130d93	61c02d02-2480-4ba7-b92f-01f434fdf054	9/23/13	9/23/13
TCGA-FR-A2OS-01A-11D-A21A-08	C828.TCGA-FR-A2OS-01A-11D-A21A-08.2.bam	4bc40a5df2aee93aeb8c57d32dc457fb	8d6a4121-37e5-48fb-aab2-7fa415307748	9/22/13	9/22/13
TCGA-FR-A3R1-10B-01D-A23B-08	C828.TCGA-FR-A3R1-10B-01D-A23B-08.2.bam	357b0b284c04df3117a4d8c03bc81f03	c7e74348-3c8b-49e2-b2a5-77dfcf53ea05	9/23/13	9/24/13
TCGA-FR-A3R1-01A-11D-A23B-08	C828.TCGA-FR-A3R1-01A-11D-A23B-08.2.bam	1f9bc8e1c7c1058b9a9a45c854ba8905	7e4db4c0-4c5f-4b78-aec3-29950517010f	8/20/13	8/20/13
TCGA-FR-A3YN-10A-01D-A23B-08	C828.TCGA-FR-A3YN-10A-01D-A23B-08.2.bam	27cf50d0ab0ae9315428343be71b6508	50cb925a-9992-43a6-b663-7066cfe9493c	8/20/13	8/20/13
TCGA-FR-A3YN-06A-11D-A23B-08	C828.TCGA-FR-A3YN-06A-11D-A23B-08.2.bam	0179e3e0f8ddb749c69e959ae657f37b	2418661b-8d0e-4e4d-8e06-ba375c462c87	9/23/13	9/24/13
TCGA-FR-A3YO-10A-01D-A23B-08	C828.TCGA-FR-A3YO-10A-01D-A23B-08.1.bam	b8196866e6a6bba2883a74086149ae54	9f3368c9-54e5-4844-ad48-ac4eb094b214	12/23/12	5/16/13
TCGA-FR-A3YO-06A-11D-A23B-08	C828.TCGA-FR-A3YO-06A-11D-A23B-08.1.bam	e0c910e782d510ab30fa7e5b88788f29	12ec4023-f60c-4639-9ab1-0b3f26d971f3	12/23/12	5/16/13
TCGA-FR-A44A-10A-01D-A24R-08	C828.TCGA-FR-A44A-10A-01D-A24R-08.3.bam	ac77825758929305fc42c2a927e1f7c2	5fafbd2c-9b31-4c24-bc34-6f5575219c9c	4/22/13	5/16/13
TCGA-FR-A44A-06A-11D-A24R-08	C828.TCGA-FR-A44A-06A-11D-A24R-08.3.bam	876153f92a00cbf5497ce5b0bdd4fbdd	4557440f-f1da-41c7-aed9-df175de4d000	4/22/13	5/16/13
TCGA-FS-A1YW-10A-01D-A199-08	C828.TCGA-FS-A1YW-10A-01D-A199-08.2.bam	8e15c5089f5bd106a822e8ce9b6a18e8	9757f05f-afac-45a1-a7fa-82022ecc49b0	9/22/13	9/22/13
TCGA-FS-A1YW-06A-11D-A197-08	C828.TCGA-FS-A1YW-06A-11D-A197-08.2.bam	333878105d7095aca15f7c69a962b098	da2b75d1-24e8-4c77-8f1a-61425a8ae935	9/22/13	9/22/13
TCGA-FS-A1YX-10A-01D-A199-08	C828.TCGA-FS-A1YX-10A-01D-A199-08.2.bam	30b441f6339cbbe94e69d2bc62f34ad6	5105df6a-361e-4378-a8e6-f18bf676dc24	9/22/13	9/22/13
TCGA-FS-A1YX-06A-11D-A197-08	C828.TCGA-FS-A1YX-06A-11D-A197-08.2.bam	6c1aed57f0bee5cef469ea2ba6cfd994	85fadf66-2b77-4176-8dd8-f30ae8bc61ed	9/22/13	9/22/13
TCGA-FS-A1YY-10A-01D-A199-08	C828.TCGA-FS-A1YY-10A-01D-A199-08.3.bam	8b4b876076ad917a5af419be58d902b4	e1f1f156-ff83-4479-ad59-c5e07ad150a1	9/22/13	9/22/13
TCGA-FS-A1YY-06A-11D-A197-08	C828.TCGA-FS-A1YY-06A-11D-A197-08.3.bam	c061d8f317894628d1e268a1e185d0bb	0bc7fb9c-b6b9-4ed2-a44d-e62eec9628e7	9/22/13	9/22/13
TCGA-FS-A1Z0-10A-01D-A199-08	C828.TCGA-FS-A1Z0-10A-01D-A199-08.2.bam	5b3f6a921e43b15b6e36ea2dab90b3d0	94a87fb6-d898-4d89-9eb1-8e8bf0875087	9/22/13	9/22/13
TCGA-FS-A1Z0-06A-11D-A197-08	C828.TCGA-FS-A1Z0-06A-11D-A197-08.2.bam	5db0769e1e6c19d23cd5a3d7fb667882	f0563df8-9045-4cc0-945c-d4007be40157	9/22/13	9/22/13
TCGA-FS-A1Z3-10A-01D-A199-08	C828.TCGA-FS-A1Z3-10A-01D-A199-08.2.bam	8f7294e52ad779446eeac823a253ccc3	8dfe6bbc-4df0-4a0a-a720-416f5573a28c	9/22/13	9/22/13
TCGA-FS-A1Z3-06A-11D-A197-08	C828.TCGA-FS-A1Z3-06A-11D-A197-08.2.bam	61d40b54021ef19f3e4e30ef5558efaf	12a263c7-8f7d-4ab0-ad1f-845ab2a10cc4	9/22/13	9/22/13
TCGA-FS-A1Z4-10A-01D-A199-08	C828.TCGA-FS-A1Z4-10A-01D-A199-08.2.bam	64bf9d4a8a5e7d8e75adcfd1b644857f	0474c740-7305-4666-bf13-7f46717da081	9/22/13	9/22/13
TCGA-FS-A1Z4-06A-11D-A197-08	C828.TCGA-FS-A1Z4-06A-11D-A197-08.2.bam	71c30f629845d88bc7edef2bef1ae537	e780517f-7e85-4b09-b20a-98e3eb43d4ea	9/22/13	9/22/13
TCGA-FS-A1Z7-10A-01D-A199-08	C828.TCGA-FS-A1Z7-10A-01D-A199-08.5.bam	636fc867212de515b3f39a419677053b	0c7e9c96-2d0b-4fce-b0cc-9386ec1319fb	9/22/13	9/22/13
TCGA-FS-A1Z7-06A-11D-A197-08	C828.TCGA-FS-A1Z7-06A-11D-A197-08.4.bam	6d7aa9cd94568947772ed4712ef70482	ec17c259-529c-4b3f-8e33-6d3d74e08e83	9/23/13	9/23/13
TCGA-FS-A1ZA-10A-01D-A199-08	C828.TCGA-FS-A1ZA-10A-01D-A199-08.2.bam	20999b7fb01aec5abbd910b3619cbf11	6c5bcad0-0dc9-405d-bf31-4e08acfaa05e	9/22/13	9/22/13
TCGA-FS-A1ZA-06A-11D-A197-08	C828.TCGA-FS-A1ZA-06A-11D-A197-08.2.bam	8e2b180ce2f805d64ee07c812f8bb312	cd73923d-33af-4567-a48f-dbb522c6c7a6	9/22/13	9/22/13
TCGA-FS-A1ZB-10A-01D-A199-08	C828.TCGA-FS-A1ZB-10A-01D-A199-08.2.bam	6fafe6f4725db58161a37f331d2183e9	f9e5489e-576a-4ca6-9473-be941e8eba3f	9/22/13	9/22/13
TCGA-FS-A1ZB-06A-12D-A197-08	C828.TCGA-FS-A1ZB-06A-12D-A197-08.2.bam	caacd892e2c791ab111cf06df0975343	d02e2646-5e87-43d7-8bd4-2b94378f4ed0	9/22/13	9/22/13
TCGA-FS-A1ZC-10A-01D-A199-08	C828.TCGA-FS-A1ZC-10A-01D-A199-08.3.bam	4146f55d8e9418bc7211cca645d6e909	c4866afd-9f8e-4303-ac02-ce36435d233c	9/22/13	9/22/13
TCGA-FS-A1ZC-06A-11D-A197-08	C828.TCGA-FS-A1ZC-06A-11D-A197-08.3.bam	9fbcb5b00c50737c8df00cb36e866a41	dabb8253-07fc-4d45-9174-99b86be8bea8	9/22/13	9/22/13
TCGA-FS-A1ZD-10A-01D-A199-08	C828.TCGA-FS-A1ZD-10A-01D-A199-08.2.bam	e23381e77f6eb007b73a58d13290002c	7936566d-6295-4449-816c-cf91ab90f8e8	9/22/13	9/22/13
TCGA-FS-A1ZD-06A-11D-A197-08	C828.TCGA-FS-A1ZD-06A-11D-A197-08.2.bam	100606702c55deab4b62794a44e0f4c8	469796a7-fe3c-4a2b-a116-268f38b36bfe	9/22/13	9/22/13
TCGA-FS-A1ZE-10A-01D-A199-08	C828.TCGA-FS-A1ZE-10A-01D-A199-08.2.bam	7344c00eda6d7a051d9da29357e614da	e0b59a6c-55bb-4fc6-ac2d-b8b102638141	9/22/13	9/22/13
TCGA-FS-A1ZE-06A-11D-A197-08	C828.TCGA-FS-A1ZE-06A-11D-A197-08.2.bam	cf3046779f3ff1e515788d57a13eb1ac	ef2b0062-b622-4f7f-aabd-6ef8fcc46ef7	9/22/13	9/22/13
TCGA-FS-A1ZF-10A-01D-A199-08	C828.TCGA-FS-A1ZF-10A-01D-A199-08.3.bam	1613e2a50362db7553bd271ce67191a3	f9d4cbe7-9d47-41ce-a63b-6b3512dff555	9/22/13	9/22/13
TCGA-FS-A1ZF-06A-12D-A197-08	C828.TCGA-FS-A1ZF-06A-12D-A197-08.3.bam	c81cad8a8f7af0eee11428f58bba6631	3007272f-78c5-4ff5-9900-30edbf19496e	9/22/13	9/22/13
TCGA-FS-A1ZG-10A-01D-A199-08	C828.TCGA-FS-A1ZG-10A-01D-A199-08.3.bam	87a4b76a186fdf350627bbdc8e7737cc	4e2ef6af-3c78-4118-b396-b1c64c949f82	9/22/13	9/22/13
TCGA-FS-A1ZG-06A-11D-A197-08	C828.TCGA-FS-A1ZG-06A-11D-A197-08.3.bam	0ca79722d2fc97f2bcd804c5fa64dba4	64da7ef4-df48-462b-bdcb-a4aee3b06169	9/22/13	9/22/13
TCGA-FS-A1ZH-10A-01D-A199-08	C828.TCGA-FS-A1ZH-10A-01D-A199-08.3.bam	e0ebc124782e86fe019192d4155c3817	5f09cad3-2fa4-458b-8135-54d7ad58402b	9/22/13	9/22/13
TCGA-FS-A1ZH-06A-11D-A197-08	C828.TCGA-FS-A1ZH-06A-11D-A197-08.3.bam	d0612fead41f143c02fe5dc26fd77fe2	b26bddd6-892e-4871-86c2-e75b6b041062	9/22/13	9/22/13
TCGA-FS-A1ZJ-10A-01D-A199-08	C828.TCGA-FS-A1ZJ-10A-01D-A199-08.5.bam	72ecee95e3eacd90e1d78f26020e8fe7	fa617a7b-716e-4615-b744-139376b2b6ab	9/22/13	9/22/13
TCGA-FS-A1ZJ-06A-12D-A197-08	C828.TCGA-FS-A1ZJ-06A-12D-A197-08.5.bam	ee4baf8ec1e1f7a43c730378472a5442	b24525ee-c638-4a8f-842f-97a7c8d8a9d8	9/22/13	9/22/13
TCGA-FS-A1ZK-10A-01D-A199-08	C828.TCGA-FS-A1ZK-10A-01D-A199-08.2.bam	f698dc809390477cdb5dee0dc2c68361	52c68f1e-3475-4bb3-9cd2-60d0bc7f1d89	9/22/13	9/22/13
TCGA-FS-A1ZK-06A-11D-A197-08	C828.TCGA-FS-A1ZK-06A-11D-A197-08.2.bam	59410924f114f91ee7d8635871ee22aa	09b2bed4-5426-4673-ab0c-c5e891b6c945	9/22/13	9/22/13
TCGA-FS-A1ZM-10A-01D-A199-08	C828.TCGA-FS-A1ZM-10A-01D-A199-08.3.bam	5325f691eb161a0ebcda0474f7252f0a	0ddb42e0-4baa-4851-8f27-dee6623ce9cd	9/22/13	9/22/13
TCGA-FS-A1ZM-06A-12D-A197-08	C828.TCGA-FS-A1ZM-06A-12D-A197-08.3.bam	43453f8b7bb90b55136d47da63e93f50	50d8ceb0-88da-4612-8612-cdf467f623c4	9/22/13	9/22/13
TCGA-FS-A1ZN-10A-01D-A199-08	C828.TCGA-FS-A1ZN-10A-01D-A199-08.3.bam	bfeaffd60547398668e9748ce10eb787	5c47b7ec-9c22-4ca2-b00d-aafe1e6cee19	9/22/13	9/22/13
TCGA-FS-A1ZN-01A-11D-A197-08	C828.TCGA-FS-A1ZN-01A-11D-A197-08.3.bam	411feb9471cc55fc0c27b70660aeb952	7a833c84-9e4f-4c9d-b051-6d7cb392cdaa	9/22/13	9/22/13
TCGA-FS-A1ZP-10A-01D-A199-08	C828.TCGA-FS-A1ZP-10A-01D-A199-08.3.bam	4e7b6aec955ba21f72e25d2d4027b35b	a94d46c5-966b-497e-8b2f-93e45460d7c3	9/22/13	9/22/13
TCGA-FS-A1ZP-06A-11D-A197-08	C828.TCGA-FS-A1ZP-06A-11D-A197-08.3.bam	2f1960030ffcbdfa6dd211d058e6f276	a1078747-2821-48ca-95eb-9b8cbaed1401	9/22/13	9/22/13
TCGA-FS-A1ZQ-10A-01D-A199-08	C828.TCGA-FS-A1ZQ-10A-01D-A199-08.3.bam	b88a189950572134216e94d5463b8dd1	8a43bb11-6dfd-4d01-bf5d-c793be91258e	9/22/13	9/22/13
TCGA-FS-A1ZQ-06A-11D-A197-08	C828.TCGA-FS-A1ZQ-06A-11D-A197-08.3.bam	79abbf51cbd23e7b869bed7e9c0d29cf	df68bc17-e2f7-4c67-acb0-be10f0f56eff	9/22/13	9/22/13
TCGA-FS-A1ZR-10A-01D-A199-08	C828.TCGA-FS-A1ZR-10A-01D-A199-08.2.bam	82d3e50d114ed8cbd8e3fdde11ee849e	e7c73248-497e-4e92-a88a-5a61b8c4cf35	9/22/13	9/22/13
TCGA-FS-A1ZR-06A-21D-A197-08	C828.TCGA-FS-A1ZR-06A-21D-A197-08.2.bam	9d9e4133719733e74450e663514086ef	8b5f7037-18ad-44d3-8fb2-8cf4a6a383ee	9/22/13	9/22/13
TCGA-FS-A1ZS-10A-01D-A199-08	C828.TCGA-FS-A1ZS-10A-01D-A199-08.3.bam	f8db3e0690710f0650e3a8f08b6ea97f	397fca8a-98ca-4397-8b00-b5d434b443c4	9/22/13	9/22/13
TCGA-FS-A1ZS-06A-12D-A197-08	C828.TCGA-FS-A1ZS-06A-12D-A197-08.3.bam	f5ee918bd392adccb45156b9e28834fb	3a05a7ce-dd58-45a7-8ced-35d62445adf0	9/22/13	9/22/13
TCGA-FS-A1ZT-10A-01D-A199-08	C828.TCGA-FS-A1ZT-10A-01D-A199-08.3.bam	1b638851ffbb1cc629d8bc7a3f691a55	d1070b33-8b6d-40ab-b440-29ab53b08093	9/22/13	9/22/13
TCGA-FS-A1ZT-06A-11D-A197-08	C828.TCGA-FS-A1ZT-06A-11D-A197-08.3.bam	ecc9f2c8daa5a9ecd61e9fb406d17817	a7356556-2a32-4f10-aeba-e06d5e6c62ac	9/22/13	9/22/13
TCGA-FS-A1ZU-10A-01D-A198-08	C828.TCGA-FS-A1ZU-10A-01D-A198-08.2.bam	41b59d80434abc304c0552d99de6e104	4f529274-ea1d-4f1f-a220-1b7ec3bb232f	9/22/13	9/22/13
TCGA-FS-A1ZU-06A-12D-A196-08	C828.TCGA-FS-A1ZU-06A-12D-A196-08.2.bam	fa6f75b21fb745d9cbf684bd88b99858	ff4db2a7-c89a-46d8-81e0-e9312a3142e2	9/22/13	9/22/13
TCGA-FS-A1ZW-10A-01D-A199-08	C828.TCGA-FS-A1ZW-10A-01D-A199-08.2.bam	9b5b84e337c192a36f95c9e63ddb83d8	72bcbef9-6f18-4c83-b03a-e48e4e88bc2a	9/22/13	9/22/13
TCGA-FS-A1ZW-06A-12D-A197-08	C828.TCGA-FS-A1ZW-06A-12D-A197-08.2.bam	f47471a6a6e70d158f9b9480c9adc81c	96bc75b2-2dce-4ab9-972b-4a8fa0e820ec	9/22/13	9/22/13
TCGA-FS-A1ZY-10A-01D-A199-08	C828.TCGA-FS-A1ZY-10A-01D-A199-08.2.bam	82347a4a1d6903e0f54928cbc6a3981f	9b19415a-a05d-407d-b478-b96a0e49e8ac	9/22/13	9/22/13
TCGA-FS-A1ZY-06A-11D-A197-08	C828.TCGA-FS-A1ZY-06A-11D-A197-08.2.bam	205f862f95d1bb6abaae55596c259e95	f2889b74-95f7-41c7-aea5-60673814af90	9/22/13	9/22/13
TCGA-FS-A1ZZ-10A-01D-A199-08	C828.TCGA-FS-A1ZZ-10A-01D-A199-08.2.bam	39621d7ae5eace0d790464f00cc7e363	06b4cc26-5bc8-47b8-8e85-0df0856d81ed	9/22/13	9/22/13
TCGA-FS-A1ZZ-06A-11D-A197-08	C828.TCGA-FS-A1ZZ-06A-11D-A197-08.2.bam	07fe727d985573d7ecaa1b64704d36c5	7557af36-0ec1-4666-9f28-3cb140da6ff4	9/22/13	9/22/13
TCGA-FS-A4F0-10A-01D-A24R-08	C828.TCGA-FS-A4F0-10A-01D-A24R-08.5.bam	39b3058f6210f63d81116b9972b139be	ac9cd8e3-9eb7-4796-a5ab-2154554c5362	9/25/13	9/25/13
TCGA-FS-A4F0-06A-11D-A24R-08	C828.TCGA-FS-A4F0-06A-11D-A24R-08.2.bam	7b04a9a3f818312bc7c7ac68fb555364	636a1f45-a4a6-4cb9-b3f4-e2fd8defe9f1	5/31/13	5/31/13
TCGA-FS-A4F4-10B-01D-A25O-08	C828.TCGA-FS-A4F4-10B-01D-A25O-08.3.bam	47a09f275f6d1735b255f815d715e418	367f0ff1-ab5c-4696-9da8-5b76aa994652	5/2/13	5/16/13
TCGA-FS-A4F4-06A-12D-A25O-08	C828.TCGA-FS-A4F4-06A-12D-A25O-08.3.bam	1c61d3179b923814d3e46b8cc987fe6a	f5a84276-e0ba-4ba6-bba8-04b299f15f34	5/2/13	5/16/13
TCGA-FS-A4F5-10B-01D-A25O-08	C828.TCGA-FS-A4F5-10B-01D-A25O-08.3.bam	c6717c01c2e180c12232f9b832d95e73	8ebbd88f-7d41-4bfd-ab59-0d7e74590bc8	5/2/13	5/16/13
TCGA-FS-A4F5-06A-11D-A25O-08	C828.TCGA-FS-A4F5-06A-11D-A25O-08.3.bam	fc404dfbaeb117bde85aa932b662b4b3	0b250a8e-6c60-4d7b-be24-c54a6da28ef7	5/2/13	5/16/13
